ET,AEFUEL,FINJ_MULT,KAMRF1,LAMBSE1,PWOFF,ISCDTY,ISCTMR,EGRFLO,SAF,SAFTOT,IEGO1,BP,MPG_MODE,RPM,VSS,AD_CHANNEL_VCAL,AD_CHANNEL_TAR,AD_CHANNEL_BAT,AD_CHANNEL_OCC,AD_CHANNEL_TP,AD_CHANNEL_ACT,AD_CHANNEL_ECT,AD_CHANNEL_NDS,AD_CHANNEL_IEGO,28C,28D,28E,ACT,ECT,ATMR1,ATMR2,ATMR3,APT,RATCH,TAR,TP_REL,VBAT,LOAD_FUEL,LOAD_VE,MAP,VE,OLFLG,WOTFLG,0x93,0xA3,0x26,0xBD,0xDC,0x2C4,0x1DE,0xB7,0x40,0x1A,0x3C,0x21C,0x9C,0x15C,LTFT1,LTFT2,STFT1,STFT2,HP,TQ,IMPG,MPG,DIST,INJDC1,INJDC2,GEAR,AFR_Error,Marker
18.296,0,1.34375,1,0.902463942,280,21.17919969,0,0,2.25,1.5,1018,29.875,4,697,0,512,343,426,1,227,425,538,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.8125,0.5390625,0.5390625,16,0,12,0,132,10,150,43,57,0,0,56,128,168,28,14528,3085,50,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.336,0,1.3125,1,0.902463942,273,21.17919969,0,0,3.25,3.25,1018,29.875,4,661,0,512,343,439,1,227,425,539,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.8125,0.5390625,0.5390625,16.125,0,12,0,132,10,150,43,57,0,0,56,128,168,28,14528,2902,78,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.376,0,1.3125,1,0.902463942,273,21.17919969,0,0,3.25,3.25,1018,29.875,4,661,0,512,343,439,1,227,425,539,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,12,0.546875,0.546875,16.375,0,12,0,132,10,150,43,57,0,0,56,128,168,28,14528,3004,70,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.416,0,1.28125,1,0.901862981,266,21.17919969,0,0,3.25,3.25,1018,29.875,4,671,0,512,343,439,1,227,425,538,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,12,0.546875,0.546875,16.375,0,12,0,132,10,150,43,57,0,0,56,128,168,28,14528,3071,62,0,0,93.83973388,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.456,0,1.28125,1,0.902463942,266,21.17919969,0,0,3,3,1018,29.875,4,682,0,512,343,440,1,227,425,539,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,12,0.5390625,0.546875,16.25,0,12,0,132,10,150,43,57,0,0,56,128,168,28,14528,3071,62,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.497,0,1.3125,1,0.902463942,273,21.17919969,0,0,1.75,3.25,1019,29.875,4,714,0,512,341,428,1,227,425,539,0,1019,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16.25,0,12,0,132,10,150,43,57,0,0,56,128,168,28,14528,3071,62,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.536,0,1.3125,1,0.902463942,273,21.17919969,0,0,1.75,3.25,1019,29.875,4,714,0,512,341,428,1,227,425,539,0,1019,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16.25,0,12,0,132,10,150,43,57,0,0,56,128,168,28,14528,3253,37,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.576,0,1.28125,1,0.902463942,266,21.05407762,0,0,2.5,2,1018,29.875,4,703,0,512,347,439,1,227,425,538,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,12,0.5390625,0.5390625,16.25,0,12,0,132,11,150,43,57,0,0,56,128,168,243,14528,3190,45,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.615,0,1.28125,1,0.902463942,266,21.05407762,0,0,2.75,2.75,1018,29.875,4,704,0,512,343,439,1,227,425,538,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,12,0.5390625,0.5390625,16.125,0,12,0,132,10,150,43,57,0,0,56,128,168,243,14528,3184,44,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.654,0,1.3125,1,0.902463942,273,21.05407762,0,0,3,1.75,1019,29.875,4,655,0,512,343,433,1,227,425,538,0,1019,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16.25,0,12,0,132,10,150,43,57,0,0,56,128,168,243,14528,2887,83,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.694,0,1.3125,1,0.902463942,273,21.05407762,0,0,3,1.75,1019,29.875,4,655,0,512,343,433,1,227,425,538,0,1019,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16.25,0,12,0,132,10,150,43,57,0,0,56,128,168,243,14528,2887,83,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.734,0,1.3125,1,0.901862981,273,21.05407762,0,0,3.75,3.75,1018,29.875,4,674,0,512,343,433,1,227,425,538,0,1019,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16.25,0,12,0,132,10,150,43,57,0,0,56,128,168,243,14528,2887,83,0,0,93.83562895,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.774,0,1.3125,1,0.901862981,273,21.05407762,0,0,3.75,3.75,1018,29.875,4,674,0,512,343,439,1,227,424,539,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.75,0.546875,0.546875,16.375,0,12,0,132,10,150,43,57,0,0,56,128,168,243,14528,3037,68,0,0,93.83973388,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.813,0,1.28125,1,0.901862981,266,21.05407762,1,0,3.25,3.25,1018,29.875,4,692,0,512,343,439,1,227,424,538,0,1018,0,0,0,84,106,70,0,70,255,1.109405547,0,1.109481916,11.9375,0.546875,0.546875,16.25,0,12,0,132,10,150,43,57,0,0,56,128,168,243,14528,3142,54,0,0,93.83973388,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.853,0,1.3125,1,0.902584135,273,21.05407762,0,0,1.75,1.75,1019,29.875,4,747,0,512,343,426,1,227,424,538,0,1019,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.9375,0.5390625,0.5390625,16.25,0,12,0,132,10,150,43,58,0,0,56,128,168,243,14528,3433,27,0,0,93.83480797,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.893,0,1.3125,1,0.902584135,273,21.05407762,0,0,1.5,1.5,1019,29.875,4,729,0,512,343,435,1,227,424,538,0,1019,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,12,0.5390625,0.5390625,16,0,12,0,132,10,150,43,58,0,0,56,128,168,243,14528,3293,32,0,0,93.83480797,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
18.972,0,1.3125,1,0.902584135,273,21.05407762,0,0,1.5,1.5,1019,29.875,4,729,0,512,343,435,1,227,424,538,0,1019,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,12,0.5390625,0.5390625,16,0,12,0,132,10,150,43,58,0,0,56,128,168,243,14528,3293,32,0,0,93.83480797,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.012,0,1.3125,1,0.903185096,273,20.80078171,0,0,1.5,1.5,1019,29.875,4,729,0,512,343,428,1,227,424,538,0,1019,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.9375,0.53125,0.53125,16,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,3250,32,0,0,93.83070304,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.052,0,1.34375,1,0.902584135,280,20.80078171,0,0,4,2.5,1018,29.875,4,661,0,512,343,427,1,227,424,538,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.75,0.5390625,0.5390625,16.25,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,2913,78,0,0,93.83480797,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.092,0,1.34375,1,0.901983173,280,20.80078171,0,0,5.25,5.25,1018,29.875,4,621,0,512,339,426,1,227,424,538,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.625,0.546875,0.546875,16.375,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,2713,106,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.132,0,1.34375,1,0.901983173,280,20.80078171,0,0,5,5.5,1018,29.875,4,659,0,512,335,426,1,227,424,538,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.625,0.546875,0.546875,16.375,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,2713,106,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.172,0,1.34375,1,0.901983173,280,20.80078171,0,0,5,5.5,1018,29.875,4,659,0,512,335,439,1,227,424,538,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.6875,0.546875,0.546875,16.5,0,12,0,132,11,150,43,58,0,0,56,128,168,160,14528,2963,80,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.212,0,1.3125,1,0.901983173,273,20.80078171,0,0,3.5,3.5,1018,29.875,4,670,0,512,343,439,1,227,424,538,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.8125,0.546875,0.5546875,16.5,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,3054,71,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.252,0,1.28125,1,0.901983173,266,20.80078171,0,0,2.75,2.75,1018,29.875,4,715,0,512,343,440,1,227,424,538,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.9375,0.546875,0.546875,16.5,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,3309,37,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.292,0,1.28125,1,0.901983173,266,20.80078171,0,0,2.75,2.75,1018,29.875,4,715,0,512,343,440,1,227,424,538,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.9375,0.546875,0.546875,16.5,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,3309,37,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.331,0,1.3125,1,0.901983173,273,20.80078171,0,0,2.75,2.75,1018,29.875,4,683,0,512,343,432,1,227,424,539,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.875,0.546875,0.546875,16.375,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,3087,55,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.371,0,1.3125,1,0.901983173,273,20.7366948,0,0,4.5,4.5,1019,29.875,4,620,0,512,343,433,1,227,424,539,0,1018,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.875,0.546875,0.546875,16.375,0,12,0,132,10,150,43,58,0,0,56,128,168,160,14528,3087,55,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.411,0,1.3125,1,0.901983173,273,20.7366948,0,0,4.5,4.5,1019,29.875,4,620,0,512,343,433,1,227,423,538,0,1019,0,0,0,84,106,71,0,71,255,1.109405547,0,1.109481916,11.75,0.546875,0.5546875,16.5,0,12,0,132,10,150,43,58,0,0,56,128,168,139,14528,2760,107,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.45,0,1.3125,1,0.901382212,273,20.7366948,0,0,6,5.75,1019,29.875,4,625,0,512,343,437,1,227,424,538,0,1019,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.875,0.5546875,0.5625,16.875,0,12,0,132,10,150,43,58,0,0,56,128,168,139,14528,2842,104,0,0,93.84301783,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.489,0,1.3125,1,0.90078125,273,20.7366948,0,0,6.25,6.25,1018,29.875,4,628,0,512,347,439,1,227,423,538,0,1018,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.875,0.5625,0.5625,17,0,12,0,132,10,150,43,58,0,0,56,128,168,139,14528,2917,103,0,0,93.84712275,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.529,0,1.3125,1,0.90078125,273,20.7366948,0,0,5.25,5.75,1018,29.875,4,675,0,512,343,426,1,227,423,538,0,1018,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.875,0.5625,0.5625,17,0,12,0,132,10,150,43,58,0,0,56,128,168,139,14528,3176,67,0,0,93.84712275,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.568,0,1.3125,1,0.90078125,273,20.7366948,0,0,5.25,5.75,1018,29.875,4,675,0,512,343,426,1,227,423,538,0,1018,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.875,0.5625,0.5625,17,0,12,0,132,10,150,43,58,0,0,56,128,168,139,14528,3176,67,0,0,93.84712275,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.608,0,1.3125,1,0.90078125,273,20.7366948,0,0,5.25,5.75,1018,29.875,4,675,0,512,343,426,1,227,423,538,0,1018,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.875,0.5625,0.5625,16.75,0,12,0,132,11,150,43,58,0,0,56,128,168,139,14528,3393,37,0,0,93.84712275,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.648,0,1.3125,1,0.90078125,273,20.7366948,0,0,4,4,1018,29.875,4,715,0,512,343,439,1,227,423,538,0,1018,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.875,0.5625,0.5546875,16.75,0,12,0,132,11,150,43,58,0,0,56,128,168,139,14528,3393,37,0,0,93.84712275,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.688,0,1.3125,1,0.901983173,273,20.7366948,0,0,1.75,1.75,1018,29.875,4,716,0,512,343,432,1,227,423,538,0,1018,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.9375,0.546875,0.546875,16.5,0,12,0,132,10,150,43,58,0,0,56,128,168,139,14528,3326,36,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.728,0,1.34375,1,0.901983173,280,20.7366948,0,0,3.5,1.75,1018,29.875,4,653,0,512,333,428,1,227,423,538,0,1018,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.75,0.546875,0.5546875,16.5,0,12,0,132,10,150,43,58,0,0,56,128,168,139,14528,2946,85,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.767,0,1.34375,1,0.901382212,280,20.92590379,0,0,4.25,4.5,1019,29.875,4,648,0,512,343,439,1,227,423,537,0,1019,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.625,0.5546875,0.5546875,16.625,0,12,0,132,10,150,43,58,0,0,56,128,168,201,14528,2954,89,0,0,93.8389129,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.807,0,1.34375,1,0.901382212,280,20.92590379,0,0,4.25,4.5,1019,29.875,4,648,0,512,343,439,1,227,423,537,0,1019,0,0,0,84,108,71,0,71,255,1.109405547,0,1.109481916,11.625,0.5546875,0.5546875,16.625,0,12,0,132,10,150,43,58,0,0,56,128,168,201,14528,2954,89,0,0,93.84301783,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.849,0,1.3125,1,0.901502404,273,20.92590379,0,0,4.75,4.75,1018,29.875,4,675,0,512,343,439,1,227,423,537,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.75,0.5546875,0.5546875,16.625,0,12,0,132,10,150,43,59,0,0,56,128,168,201,14528,3130,67,0,0,93.84219684,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.888,0,1.3125,1,0.902103365,273,20.92590379,0,0,2,2,1018,29.875,4,724,0,512,343,437,1,227,423,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.546875,0.546875,16.5,0,12,0,132,10,150,43,59,0,0,56,128,168,201,14528,3375,34,0,0,93.83809191,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.928,0,1.3125,1,0.902103365,273,20.92590379,0,0,2,2,1018,29.875,4,724,0,512,343,437,1,227,423,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.546875,0.546875,16.5,0,12,0,132,10,150,43,59,0,0,56,128,168,201,14528,3375,34,0,0,93.83809191,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
19.968,0,1.3125,1,0.902103365,273,20.92590379,0,0,1.75,1.75,1018,29.875,4,739,0,512,343,439,1,227,423,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.546875,0.546875,16.375,0,12,0,132,11,150,43,59,0,0,56,128,168,201,14528,3434,29,0,0,93.83809191,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.007,0,1.3125,1,0.902704327,273,20.92590379,0,0,1.5,1.5,1018,29.875,4,739,0,512,343,432,1,227,422,537,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.9375,0.5390625,0.5390625,16,0,12,0,132,10,150,43,59,0,0,56,128,168,201,14528,3387,29,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.047,0,1.3125,1,0.902704327,273,20.92590379,0,0,1.5,1.5,1018,29.875,4,739,0,512,343,432,1,227,422,537,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.9375,0.5390625,0.5390625,16,0,12,0,132,10,150,43,59,0,0,56,128,168,201,14528,3387,29,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.087,0,1.34375,1,0.902704327,280,20.92590379,0,0,3,1.25,1018,29.875,4,686,0,512,347,426,1,227,422,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.75,0.5390625,0.5390625,16.125,0,12,0,132,11,150,43,59,0,0,56,128,168,201,14528,3054,58,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.127,0,1.34375,1,0.902704327,280,20.92590379,0,0,3,1.25,1018,29.875,4,686,0,512,347,426,1,227,422,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16.125,0,12,0,132,10,150,43,59,0,0,56,128,168,201,14528,3197,40,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.167,0,1.3125,1,0.902704327,273,20.92590379,0,0,2.75,2.75,1018,29.875,4,709,0,512,343,440,1,227,422,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16.125,0,12,0,132,10,150,43,59,0,0,56,128,168,201,14528,3197,40,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.206,0,1.3125,1,0.902704327,273,20.7366948,0,0,2.5,2.25,1018,29.875,4,717,0,512,343,427,1,227,422,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.9375,0.5390625,0.53125,16,0,12,0,132,10,150,43,59,0,0,56,128,168,139,14528,3215,36,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.245,0,1.28125,1,0.903305288,266,20.7366948,0,0,2,2,1018,29.875,4,703,0,512,331,439,1,227,422,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.9375,0.53125,0.5390625,16.125,0,12,0,132,11,150,43,59,0,0,56,128,168,139,14528,3215,36,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.284,0,1.28125,1,0.903305288,266,20.7366948,0,0,2,2,1018,29.875,4,703,0,512,331,439,1,227,422,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.9375,0.53125,0.5390625,16.125,0,12,0,132,11,150,43,59,0,0,56,128,168,139,14528,3123,45,0,0,93.82988205,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.326,0,1.28125,1,0.903305288,266,20.7366948,0,0,2,2,1019,29.875,4,708,0,512,343,439,1,227,422,538,0,1019,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,12,0.53125,0.5390625,16.125,0,12,0,132,10,150,43,59,0,0,56,128,168,139,14528,3152,41,0,0,93.82988205,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.366,0,1.3125,1,0.903305288,273,20.7366948,0,0,2,2.25,1019,29.875,4,704,0,512,347,427,1,227,422,538,0,1019,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.53125,0.53125,16,0,12,0,132,10,150,43,59,0,0,56,128,168,139,14528,3135,44,0,0,93.82988205,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.408,0,1.3125,1,0.903305288,273,20.7366948,0,0,2,2.25,1019,29.875,4,704,0,512,347,427,1,227,422,538,0,1019,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.53125,0.53125,16,0,12,0,132,10,150,43,59,0,0,56,128,168,139,14528,3135,44,0,0,93.82988205,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.448,0,1.3125,1,0.902704327,273,20.7366948,0,0,2.75,2.75,1019,29.875,4,688,0,512,345,439,1,227,422,538,0,1019,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16,0,12,0,132,11,150,43,59,0,0,56,128,168,139,14528,3050,57,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.488,0,1.3125,1,0.902704327,273,20.7366948,0,0,2.5,2.5,1019,29.875,4,693,0,512,343,432,1,227,422,538,0,1019,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.5390625,0.5390625,16,0,12,0,132,11,150,43,59,0,0,56,128,168,139,14528,3050,57,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.528,0,1.3125,1,0.902704327,273,20.7366948,0,0,2.5,2.5,1019,29.875,4,693,0,512,343,432,1,227,422,538,0,1019,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,12,0.5390625,0.5390625,16,0,12,0,132,10,150,43,59,0,0,56,128,168,139,14528,3076,53,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.568,0,1.3125,1,0.902704327,273,20.60852097,0,0,2.5,2.75,1019,29.875,4,689,0,512,315,430,1,227,421,538,0,1019,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.9375,0.5390625,0.5390625,16,0,12,0,132,10,150,43,59,0,0,56,128,168,97,14528,3065,56,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.608,0,1.34375,1,0.902704327,280,20.60852097,0,0,3.25,3.25,1019,29.875,4,660,0,512,339,427,1,227,421,538,0,1019,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.8125,0.5390625,0.546875,16.25,0,12,0,132,10,150,43,59,0,0,56,128,168,97,14528,2914,79,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.648,0,1.3125,1,0.902704327,273,20.60852097,0,0,3.5,4.25,1018,29.875,4,656,0,512,343,439,1,227,421,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.75,0.5390625,0.546875,16.375,0,12,0,132,11,150,43,59,0,0,56,128,168,97,14528,2919,82,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.726,0,1.3125,1,0.902704327,273,20.60852097,0,0,3.5,4.25,1018,29.875,4,656,0,512,343,439,1,227,421,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.75,0.5390625,0.546875,16.375,0,12,0,132,11,150,43,59,0,0,56,128,168,97,14528,2919,82,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.768,0,1.3125,1,0.902704327,273,20.60852097,0,0,4,4,1018,29.875,4,696,0,512,347,439,1,227,421,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.875,0.5390625,0.546875,16.375,0,12,0,132,10,150,43,59,0,0,56,128,168,97,14528,3142,50,0,0,93.83398698,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.807,0,1.28125,1,0.902103365,266,20.60852097,1,0,3.5,3.5,1018,29.875,4,690,0,512,343,439,1,227,421,538,0,1018,0,0,0,84,108,72,0,72,255,1.109405547,0,1.109481916,11.9375,0.546875,0.546875,16.5,0,12,0,132,10,150,43,59,0,0,56,128,168,97,14528,3129,55,0,0,93.83809191,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.846,0,1.3125,1,0.902223558,273,20.60852097,0,0,2.75,2.75,1018,29.875,4,688,0,512,343,428,1,227,421,538,0,1018,0,0,0,84,108,73,0,73,255,1.109405547,0,1.109481916,11.9375,0.546875,0.546875,16.375,0,12,0,132,10,150,43,60,0,0,56,128,168,97,14528,3122,59,0,0,93.83727093,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.886,0,1.28125,1,0.902824519,266,20.60852097,0,0,3.25,3.25,1018,29.875,4,660,0,512,343,439,1,227,421,538,0,1018,0,0,0,84,108,73,0,73,255,1.109405547,0,1.109481916,11.9375,0.546875,0.546875,16.375,0,12,0,132,10,150,43,60,0,0,56,128,168,97,14528,3122,59,0,0,93.83727093,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.926,0,1.28125,1,0.902824519,266,20.60852097,0,0,3.25,3.25,1018,29.875,4,660,0,512,343,439,1,227,421,538,0,1018,0,0,0,84,108,73,0,73,255,1.109405547,0,1.109481916,12,0.5390625,0.546875,16.375,0,12,0,132,11,150,43,60,0,0,56,128,168,97,14528,2934,79,0,0,93.833166,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
20.966,0,1.28125,1,0.901622596,266,21.11511278,0,0,5.5,5.5,1019,29.875,4,618,0,512,341,439,1,227,421,538,0,1019,0,0,0,84,108,73,0,73,255,1.109405547,0,1.109481916,12,0.5546875,0.5546875,16.625,0,12,0,132,10,150,43,60,0,0,56,128,168,7,14528,2753,107,0,0,93.84137585,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
21.005,0,1.28125,1,0.901622596,266,21.11511278,0,0,5.5,5.5,1019,29.875,4,618,0,512,341,439,1,227,421,538,0,1019,0,0,0,84,108,73,0,73,255,1.109405547,0,1.109481916,12,0.5546875,0.5546875,16.625,0,12,0,132,10,150,43,60,0,0,56,128,168,7,14528,2753,107,0,0,93.84137585,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
21.045,0,1.3125,1,0.901622596,273,21.11511278,0,0,5.5,5.5,1018,29.875,4,647,0,512,343,438,1,227,421,538,0,1018,0,0,0,84,108,73,0,73,255,1.109405547,0,1.109481916,12,0.5546875,0.5546875,16.625,0,12,0,132,11,150,43,60,0,0,56,128,168,7,14528,2956,90,0,0,93.84137585,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0
